Timestamp,Strengths,Firsts,Lasts,Minimums,Maximums
1541370010410,681909,708226,691970,613473,782783
1541370040663,683478,709396,694242,622300,787625
1541370052010,682723,709396,690602,622300,781869
1541370062920,687432,711186,691072,624241,790969
1541370063480,687432,711186,691072,624241,790969
1541370072038,686723,710748,689523,621349,785523
1541370101329,690073,711584,691206,621349,791024
1541370117130,690073,711584,691206,621349,791024
1541370125111,690073,711584,691206,621349,791024
1541370125500,689417,707134,690595,618061,787236
1541370126232,691107,707286,691031,618061,787672
1541370127359,691107,707286,689348,618061,782171
1541370143363,691107,707286,689348,618061,782171
1541370158054,691107,707286,689348,618061,782171
1541370213490,691107,707286,689348,618061,782171
1541370242614,688790,705496,688878,618061,773071
1541370243750,688790,705496,688878,616098,773071
1541370244240,688790,705496,688878,616098,773071
1541370263945,691107,707286,688878,619851,773071
1541370288870,680197,705166,680041,617041,771428
1541370289360,686727,705166,681724,617041,776929
1541370293620,680197,704330,680041,610177,771428
1541370299670,680197,704330,680041,610177,771428
1541370377850,680197,697063,678008,609974,771428
1541370386600,680197,704330,678008,607015,773071
1541370386696,680197,706450,678008,607015,776859
1541370400072,691107,710900,680041,610177,782305
1541370418324,691107,710900,680041,610177,782305
1541370434252,697637,711736,681724,617041,787806
1541370439478,699192,713868,682194,626455,790368
1541370441240,699192,713868,682194,626455,790368
1541370444240,699192,713868,682194,626455,790368
1541370445340,705697,720373,682301,627977,796906
1541370455321,706067,721629,684593,629940,797571
1541370480010,706067,721629,684593,629940,797571
1541370480693,699562,715124,684486,628418,791033
1541370502810,688652,710674,682453,625256,785587
1541370505450,688652,709418,682453,625256,785587
1541370518670,688652,709418,680161,623293,785587
1541370520259,688652,709418,680161,623293,785587
1541370522250,688652,707298,679091,622966,781799
1541370529890,688652,707298,679091,622966,781799
1541370553251,693351,708554,681476,624929,786438
1541370592753,696509,710674,682546,625256,788976
1541370603954,696509,710674,682546,625256,788976
1541370617220,696509,710674,682546,625256,788976
1541370634272,696509,710674,682546,625256,788976
1541370645510,696509,710674,682546,625256,788976
1541370653627,696509,710674,682546,625256,788976
1541370729090,696509,714102,682546,625256,788284
1541370743740,710640,727390,686695,630488,789577
1541370760195,710640,727390,686695,630488,789577
1541370761520,691810,714102,682546,625256,788284
1541370796213,691810,714102,682546,625256,788284
1541370846020,691440,712846,680161,623293,783645
1541370849640,689812,710726,680161,623293,781107
1541370856970,688282,703459,679091,622966,779464
1541370983930,688282,703459,679091,622966,779464
1541371007940,688282,703459,679091,622966,779464
1541371015090,688282,703459,679091,622966,779464
1541371031309,688752,703459,680237,630442,779464
1541371090179,686162,702969,677169,626777,774984
1541371097296,686162,702969,672233,619913,774984
1541371099511,679632,702133,665470,618650,774319
1541371108883,682222,702181,668538,622315,774510
1541371124591,682222,692601,668538,622315,769009
1541371195470,682222,692601,668068,613647,769009
1541371212400,682222,692601,668068,613647,769009
1541371217220,682222,692601,668068,613647,769009
1541371277400,682222,692601,668068,613647,769009
1541371281281,680667,689173,662157,612901,767139
1541371302700,681122,700095,666701,612901,769843
1541371309380,682677,703523,672612,613647,771713
1541371315000,682677,703523,672612,613647,771713
1541371339553,682677,703523,672612,613647,771713
1541371342150,682677,703523,672612,613647,771713
1541371346579,682677,703523,672612,613647,771713
1541371356760,688365,706600,673082,622315,772405
1541371364088,689036,706600,685984,623959,772405
1541371444830,695566,716180,692747,625222,777906
1541371466217,695566,716180,692747,625222,777906
1541371511900,689036,706600,685984,623959,774925
1541371520666,690216,708578,687216,631739,775272
1541371541410,687186,705968,684360,631739,772752
1541371567320,692800,706358,684540,633319,777775
1541371575820,690690,706310,683630,633319,777584
1541371594080,690690,706310,683630,633319,777584
1541371636708,701353,706330,683720,635025,779440
1541371639870,701353,706330,683720,635025,779440
1541371659250,698768,706308,682672,625615,762948
1541371661022,700878,706356,682672,625942,763139
1541371677229,695190,703279,682202,617274,762447
1541371681330,695190,703279,682202,617274,762447
1541371699040,695190,703279,682202,617274,762447
1541371707642,695190,706356,682202,617274,763139
1541371715300,697775,706356,683250,626684,763139
1541371735030,697775,706356,683250,626684,763139
1541371744414,696220,703279,677339,625938,762447
1541371746750,693635,701640,676291,616528,757487
1541371764040,693635,701640,676291,616528,757487
1541371783701,693635,701640,676291,616528,757487
1541371806549,693635,701640,676291,616528,757487
1541371813813,693635,701640,675945,614773,757487
1541371832970,695132,702104,676421,621567,764175
1541371846794,695132,702104,676421,621567,764175
1541371850163,694497,695934,675175,618652,753975
1541371854348,694497,695886,675175,618652,753975
1541371860017,694497,695886,675175,618325,753975
1541371872758,694497,694963,675175,614660,753975
1541371922870,694497,694963,675175,614660,753975
1541371932920,696052,698040,681086,615406,754667
1541371957990,696052,698040,681086,615406,749177
1541371976100,694497,694963,675175,614660,749177
1541372023520,694497,694963,675175,614660,749177
1541372027850,692387,694263,673017,613922,748986
1541372060914,692387,694263,673017,613922,748986
1541372074077,692387,694263,673017,613922,748986
1541372098112,694497,694963,675175,614660,749177
1541372120980,696027,694963,676085,618325,749177
1541372124750,696027,694963,676085,618325,749177
1541372125610,696027,694963,676085,618325,749177
1541372149532,696027,694963,676085,618325,749177
1541372155740,696715,695886,677155,618652,750599
1541372156050,696715,695886,677155,618652,750599
1541372177380,693041,694167,676147,616511,749089
1541372177490,693041,694167,676147,616511,749089
1541372179038,693041,694167,676147,616511,749089
1541372179310,690892,690739,674510,616511,748397
1541372183860,690892,690739,674510,616511,748397
1541372218550,690892,690739,674510,616511,748397
1541372221830,690892,690739,674510,616511,748397
1541372224050,693041,690739,676147,616511,749089
1541372244520,693981,690787,677667,618291,751446
1541372248838,694024,691229,678180,619373,751956
1541372264990,697496,694263,684129,619673,753599
1541372266091,699051,697691,688273,620419,756272
1541372269230,697496,694263,684129,620419,753599
1541372279608,698000,694919,686530,622469,757322
1541372296300,698000,694919,687538,624610,757322
1541372314499,700790,697099,687681,624760,759985
1541372322502,697318,694065,681732,624460,758342
1541372377000,700790,694065,687681,624760,758342
1541372426540,700790,694065,687681,624760,758342
1541372427339,700790,694065,687681,624760,758342
1541372467190,704464,695784,688927,624760,759852
1541372471788,704464,695784,688927,624760,759852
1541372479900,704470,709672,689207,634600,766402
1541372495988,706025,713100,693351,636261,769075
1541372500680,702351,711381,691097,634120,767565
1541372501284,702351,711381,691097,634120,767565
1541372510825,706588,714415,693985,634780,769208
1541372512693,710262,716134,696239,636921,770718
1541372522570,724150,718886,702979,637041,771238
1541372580440,724150,718886,702979,637041,771238
1541372607038,724785,718886,703325,639956,771238
1541372638681,727370,725056,703325,639956,776728
1541372656262,727370,725056,703325,639956,776728
1541372675350,723133,722022,700437,638996,775085
1541372690270,723133,722022,700437,638996,775085
1541372700198,723133,722022,700437,638996,775085
1541372706814,719661,721580,694488,637914,775085
1541372708660,719661,721580,694488,637914,775085
1541372725600,719661,721580,694488,637914,775085
1541372749144,725349,724657,696255,640226,778950
1541372750196,725349,724657,696255,640226,778950
1541372758120,725306,724657,695742,640226,778440
1541372825100,725306,724657,695742,640226,778440
1541372832292,728336,726296,696790,641981,788640
1541372863260,728336,726296,696790,641981,788640
1541372905310,728336,726296,696790,641981,788640
1541372912230,729153,730439,697260,646676,788640
1541372942120,729153,730439,697260,646676,788640
1541372946935,728336,726296,696790,641981,784775
1541372975739,728379,726296,697303,641981,785285
1541373001070,728379,726296,697303,649569,785285
1541373028899,731851,726738,703252,649569,786928
1541373029187,731851,726738,703252,649569,786928
1541373070144,731851,726738,703252,649569,786928
1541373079277,731851,726738,703252,651391,786928
1541373079334,728821,726738,702204,651391,791888
1541373094720,728821,726738,702204,651391,794391
1541373117550,728821,726738,701858,649569,794391
1541373142771,723133,723661,700091,647257,791718
1541373144877,709245,720909,693351,647137,791198
1541373156742,709239,707021,693071,637297,784648
1541373158031,712269,709653,693417,639119,785418
1541373162180,712269,709653,693417,639119,785418
1541373185590,712269,709653,693417,639119,785418
1541373186140,712269,709653,693417,639119,785418
1541373260663,712269,709653,693417,639119,785418
1541373262549,712269,709653,693417,639119,785453
1541373304930,717957,712730,695184,641431,788126
1541373306086,717957,712730,694838,639609,787356
1541373328990,717957,712730,694838,639609,787356
1541373354450,714927,710130,694838,639609,782396
1541373371050,715744,714273,695308,644304,786261
1541373379800,715744,714273,694838,644304,790481
1541373418470,714454,714241,694602,643596,780281
1541373440620,713637,710098,694602,643596,780281
1541373440650,713637,710098,694602,643446,786831
1541373494238,713637,710098,694602,643446,786831
1541373520920,713637,710098,694602,643446,786796
1541373529743,710165,710098,688840,643446,783590
1541373534050,710171,726738,689120,643596,784110
1541373545620,710171,726738,689120,643596,784110
1541373556590,710171,726738,689120,643596,784110
1541373582510,708876,725099,687102,639306,778620
1541373604420,712348,728133,692864,640388,781826
1541373607920,712348,728133,692864,640388,781826
1541373616649,706660,725056,692864,635693,781826
1541373625410,706660,725056,692864,635693,781826
1541373641320,706660,725056,691097,633381,777606
1541373641350,703188,722022,685335,632299,774400
1541373659955,703188,723661,687353,636589,779890
1541373662670,703188,723661,687353,634809,779890
1541373718109,714838,726151,694093,644649,784880
1541373718539,730018,726151,694093,644769,784880
1541373729342,733490,729185,699855,646549,784880
1541373786198,726410,729185,699855,646549,779890
1541373818033,726410,729217,699855,646549,779890
1541373836085,726410,729217,699855,646549,779890
1541373846120,726410,729217,699855,646549,790090
1541373887610,726410,729217,699855,646549,790090
1541373895330,727705,731817,700091,647257,791160
1541373906680,727705,731817,700091,647257,791160
1541373915765,719605,729327,693351,647207,790640
1541373970517,719605,729327,693351,647207,793846
1541374001137,716133,726293,687589,645427,790640
1541374061203,714838,723693,687353,644719,789570
1541374064397,714838,720265,687353,644719,785705
1541374081701,714813,720233,685335,643906,775505
1541374141420,710529,718594,685335,643906,770015
1541374144760,710091,717245,685335,643906,768505
1541374156560,710091,717245,685335,643906,768505
1541374160815,713563,720279,691097,645686,771711
1541374186390,713563,720279,691097,645686,771711
1541374198730,710031,716737,691097,645686,771711
1541374212590,710031,716737,691097,645686,771711
1541374240313,710031,716737,691097,645686,771711
1541374261660,710031,716737,691097,645686,771711
1541374272632,704003,710764,690194,642209,770020
1541374278637,712410,711077,696247,643291,770055
1541374298414,712410,711077,696247,643291,770055
1541374319340,712643,711107,696825,644251,772544
1541374335697,716175,711107,698002,644251,772544
1541374336050,716175,711107,698002,644251,770055
1541374356850,713577,702910,698002,644251,766346
1541374370431,710045,702910,696825,644251,763673
1541374377390,710045,702910,696825,644251,763643
1541374383440,718145,705400,696825,644251,764163
1541374385290,718145,705400,696825,644251,766836
1541374390700,717973,705225,696532,644188,766836
1541374391972,725053,705845,703272,644238,771016
1541374394520,725225,706020,703272,644301,774881
1541374432784,728757,709562,703565,646613,779101
1541374432900,730434,709562,703565,646725,779101
1541374436780,730434,709562,703565,646725,779101
1541374455110,731894,709562,704232,650283,779101
1541374473790,731894,709562,697492,650233,779101
1541374479405,731894,709562,697492,650233,779101
1541374499780,735333,712990,698669,654928,780331
1541374559690,735333,712990,698669,654928,780331
1541374573830,731894,709562,698669,650233,780331
1541374575220,731894,709562,698669,650233,780331
1541374582072,731894,709562,698669,650233,780331
1541374586811,731894,709562,698669,650233,780331
1541374590570,731894,709562,698669,650233,780331
1541374604320,728362,706020,697492,647921,779101
1541374605915,726902,705990,696825,644363,779066
1541374622980,726902,705990,696825,644363,779066
1541374645270,719822,712320,696825,644363,779066
1541374655710,711722,705990,696545,644293,774886
1541374667330,711722,712320,696545,644363,774886
1541374673313,711550,712145,696252,644300,770666
1541374690704,707708,711930,696252,644300,768336
1541374720350,707708,711930,696252,644300,768336
1541374722000,707688,705600,693708,644230,767816
1541374756140,707688,705600,693708,644230,767816
1541374781877,707688,705815,692979,641640,767816
1541374792080,706011,705502,692401,641528,764610
1541374799388,704912,705287,690841,636858,763950
1541374869439,704912,705287,690841,636858,763950
1541374872430,706589,705600,691419,636858,767156
1541374882692,706609,711930,693963,636858,767676
1541374890528,707708,712145,693963,636858,767676
1541374892386,709168,712175,694630,636970,769810
1541374899015,707708,712145,693963,636858,767676
1541374947026,709168,712145,694630,636858,769810
1541374947760,709168,712145,694630,636858,769810
1541374974510,717268,712715,694630,636858,773990
1541374989455,717268,712715,694630,635898,773990
1541375008877,717268,712715,694630,635898,773990
1541375049170,716169,712715,694630,635898,773990
1541375059280,716341,712890,694923,635961,778210
1541375062438,716169,712715,694630,635898,773990
1541375070790,714709,712402,693963,634816,771856
1541375098134,714709,712402,693963,634816,767991
1541375128320,714709,712402,693963,634816,767991
1541375171150,714541,712167,690112,633218,765318
1541375191872,714541,712167,690112,628492,765318
1541375221790,714541,712167,687753,628492,765318
1541375234810,714541,712167,689313,628492,765318
1541375256969,714541,712167,689313,628492,765318
1541375286719,714511,709855,687985,621032,764626
1541375287054,712834,705408,687407,618790,761420
1541375293450,712834,705408,687407,618790,761420
1541375319465,712834,705408,687407,618790,761420
1541375335080,712834,705408,687407,618790,761420
1541375371515,719914,705618,694427,618790,764140
1541375380510,711274,697255,694427,617703,762690
1541375381890,711274,697255,694427,617703,762690
1541375382700,711274,697255,694427,617703,762690
1541375387400,711274,697255,694427,617609,762690
1541375390330,711274,695297,694427,617064,762690
1541375411180,711274,695297,694427,617064,762690
1541375425620,711294,695407,699317,617134,762730
1541375454526,711274,695297,694427,617064,762690
1541375463355,710723,695082,692867,616224,762180
1541375509330,715975,700451,693244,616318,763630
1541375532750,710723,695082,692867,616224,762180
1541375558760,706566,691324,692635,612669,753080
1541375568319,705296,690420,691454,612669,751532
1541375590675,700841,687635,683279,612380,749175
1541375605246,710548,687635,683279,612380,751532
1541375624391,709639,687635,683279,611090,751532
1541375628792,699744,686050,679639,611090,747282
1541375640050,689794,687635,679639,611090,747282
1541375676470,682714,687425,672619,601250,744562
1541375690309,681716,685840,670900,600282,740412
1541375727473,682625,686744,673641,601572,741960
1541375730910,682625,686744,673873,601572,751060
1541375755450,682625,686744,671132,600282,751060
1541375770084,682625,685390,671132,598232,751752
1541375797910,682625,685390,671132,598232,751752
1541375836090,682625,685390,671132,598232,751752
1541375840317,682625,685390,671132,598232,754280
1541375848400,678583,685092,670900,598122,751060
1541375849030,677350,684932,663219,594041,741960
1541375853570,679171,685147,665960,595331,742470
1541375856690,680404,685307,673641,599412,751570
1541375865664,683257,685605,673641,599412,754790
1541375890410,683257,685605,673873,599412,754935
1541375913930,683257,685028,673873,595020,754935
1541375945990,683257,685028,673873,595020,754935
1541375962223,683257,685028,673873,595020,754935
